Fecha;Total Dosis 1;Total Dosis 2;Total Dosis 3;Total Dosis 4;1era Dosis Sinovac;2da Dosis Sinovac;3era Dosis Sinovac;4ta Dosis Sinovac;1era Dosis Pfizer;2da Dosis Pfizer;3era Dosis Pfizer;4ta Dosis Pfizer;1era Dosis Astrazeneca;2da Dosis Astrazeneca;3era Dosis Astrazeneca;4ta Dosis Astrazeneca;Montevideo Dosis 1;Montevideo Dosis 2;Montevideo Dosis 3;Montevideo Dosis 4;Artigas Dosis 1;Artigas Dosis 2;Artigas Dosis 3;Artigas Dosis 4;Canelones Dosis 1;Canelones Dosis 2;Canelones Dosis 3;Canelones Dosis 4;Cerro Largo Dosis 1;Cerro Largo Dosis 2;Cerro Largo Dosis 3;Cerro Largo Dosis 4;Colonia Dosis 1;Colonia Dosis 2;Colonia Dosis 3;Colonia Dosis 4;Durazno Dosis 1;Durazno Dosis 2;Durazno Dosis 3;Durazno Dosis 4;Flores Dosis 1;Flores Dosis 2;Flores Dosis 3;Flores Dosis 4;Florida Dosis 1;Florida Dosis 2;Florida Dosis 3;Florida Dosis 4;Lavalleja Dosis 1;Lavalleja Dosis 2;Lavalleja Dosis 3;Lavalleja Dosis 4;Maldonado Dosis 1;Maldonado Dosis 2;Maldonado Dosis 3;Maldonado Dosis 4;Paysandú Dosis 1;Paysandú Dosis 2;Paysandú Dosis 3;Paysandú Dosis 4;Río Negro Dosis 1;Río Negro Dosis 2;Río Negro Dosis 3;Río Negro Dosis 4;Rivera Dosis 1;Rivera Dosis 2;Rivera Dosis 3;Rivera Dosis 4;Rocha Dosis 1;Rocha Dosis 2;Rocha Dosis 3;Rocha Dosis 4;Salto Dosis 1;Salto Dosis 2;Salto Dosis 3;Salto Dosis 4;San José Dosis 1;San José Dosis 2;San José Dosis 3;San José Dosis 4;Soriano Dosis 1;Soriano Dosis 2;Soriano Dosis 3;Soriano Dosis 4;Tacuarembó Dosis 1;Tacuarembó Dosis 2;Tacuarembó Dosis 3;Tacuarembó Dosis 4;Treinta y Tres Dosis 1;Treinta y Tres Dosis 2;Treinta y Tres Dosis 3;Treinta y Tres Dosis 4;Departamento Sin Datos;5 a 11 Dosis 1;5 a 11 Dosis 2;5 a 11 Dosis 3;5 a 11 Dosis 4;12 a 14 Dosis 1;12 a 14 Dosis 2;12 a 14 Dosis 3;12 a 14 Dosis 4;15 a 19 Dosis 1;15 a 19 Dosis 2;15 a 19 Dosis 3;15 a 19 Dosis 4;20 a 24 Dosis 1;20 a 24 Dosis 2;20 a 24 Dosis 3;20 a 24 Dosis 4;25 a 34 Dosis 1;25 a 34 Dosis 2;25 a 34 Dosis 3;25 a 34 Dosis 4;35 a 44 Dosis 1;35 a 44 Dosis 2;35 a 44 Dosis 3;35 a 44 Dosis 4;45 a 54 Dosis 1;45 a 54 Dosis 2;45 a 54 Dosis 3;45 a 54 Dosis 4;55 a 64 Dosis 1;55 a 64 Dosis 2;55 a 64 Dosis 3;55 a 64 Dosis 4;65 a 74 Dosis 1;65 a 74 Dosis 2;65 a 74 Dosis 3;65 a 74 Dosis 4;+ 75 Dosis 1;+ 75 Dosis 2;+ 75 Dosis 3;+ 75 Dosis 4;Rango Sin Datos;Total Dosis 5 o más;5ta Dosis o más Pfizer;Montevideo Dosis 5 o más;Artigas Dosis 5 o más;Canelones Dosis 5 o más;Cerro Largo Dosis 5 o más;Colonia Dosis 5 o más;Durazno Dosis 5 o más;Flores Dosis 5 o más;Florida Dosis 5 o más;Lavalleja Dosis 5 o más;Maldonado Dosis 5 o más;Paysandú Dosis 5 o más;Río Negro Dosis 5 o más;Rivera Dosis 5 o más;Rocha Dosis 5 o más;Salto Dosis 5 o más;San José Dosis 5 o más;Soriano Dosis 5 o más;Tacuarembó Dosis 5 o más;Treinta y Tres Dosis 5 o más;5 a 11 Dosis 5 o más;12 a 14 Dosis 5 o más;15 a 19 Dosis 5 o más;20 a 24 Dosis 5 o más;25 a 34 Dosis 5 o más;35 a 44 Dosis 5 o más;45 a 54 Dosis 5 o más;55 a 64 Dosis 5 o más;65 a 74 Dosis 5 o más;+ 75 Dosis 5 o más
27/1/2023;44;63;123;641;0;0;0;0;43;63;123;641;0;0;0;0;17;24;34;237;1;2;1;18;9;8;16;150;1;0;0;11;0;5;15;28;1;2;4;14;2;0;2;5;0;0;0;8;0;1;0;4;5;3;22;41;0;2;2;12;0;0;0;8;2;9;12;23;3;4;4;31;0;0;2;7;1;3;3;16;0;0;1;9;1;0;3;16;1;0;2;2;1;6;10;1;0;0;6;4;1;2;2;11;4;6;5;15;32;14;12;11;61;4;6;17;82;5;6;15;110;1;6;21;97;2;5;13;110;4;5;14;144;0;2054;2054;905;52;404;20;83;28;41;32;24;149;39;11;40;69;34;47;30;31;15;0;0;0;4;10;21;210;521;706;582
26/1/2023;101;96;188;796;0;0;0;0;101;96;188;796;0;0;0;0;35;30;48;306;2;1;2;15;10;15;26;145;7;1;4;15;1;12;36;31;4;3;3;27;2;3;0;24;1;2;3;11;1;1;2;5;14;6;18;60;5;2;6;14;4;1;3;6;3;8;10;24;2;3;8;27;4;0;3;29;0;0;7;37;5;5;4;9;0;2;5;10;0;0;0;1;2;39;47;0;0;3;9;10;1;7;0;18;4;6;2;9;23;13;6;17;80;7;7;15;100;5;7;18;138;2;5;22;117;5;5;33;112;14;8;44;219;0;2586;2586;1126;50;446;31;173;44;71;76;19;171;38;25;31;31;86;80;45;36;7;0;0;0;6;11;27;250;619;850;820
25/1/2023;67;58;218;803;0;0;0;0;67;58;218;803;0;0;0;0;31;20;44;310;1;1;2;14;11;8;25;161;12;8;15;5;0;0;46;30;0;0;14;38;0;0;2;4;0;0;4;19;1;3;1;19;4;7;11;54;1;0;6;18;0;0;0;13;3;3;22;18;3;2;6;32;0;2;4;13;0;3;3;26;0;0;5;19;0;0;5;6;0;0;3;4;1;5;4;0;0;2;3;6;0;6;5;23;3;12;1;11;31;17;14;39;82;8;11;21;84;6;5;21;159;3;5;37;122;3;4;40;132;5;6;20;190;0;2630;2630;1061;45;489;26;183;45;24;68;56;173;58;32;50;80;53;89;40;39;19;0;0;0;1;12;12;228;657;976;743
24/1/2023;62;49;133;878;0;0;0;0;62;49;133;878;0;0;0;0;33;23;40;307;2;1;4;26;7;5;14;177;0;2;4;12;3;5;22;67;1;2;11;31;0;0;2;13;0;0;0;19;0;3;0;35;4;2;1;47;2;1;7;11;2;0;3;14;1;4;5;6;2;1;0;10;0;0;3;36;0;0;4;36;0;0;8;13;3;0;3;14;2;0;2;4;0;5;7;0;0;1;4;12;1;7;1;13;8;3;5;8;27;18;10;20;83;11;6;14;99;2;6;16;145;6;5;17;143;6;3;19;141;3;2;14;231;0;2966;2966;1177;89;490;67;258;59;25;55;74;185;58;35;38;31;103;88;64;51;19;0;0;0;1;8;22;243;680;1062;947
23/1/2023;115;74;251;981;0;0;0;0;115;74;251;981;0;0;0;0;61;20;62;435;1;0;1;11;5;8;28;176;2;3;4;24;1;4;50;23;4;0;6;44;0;0;0;6;1;4;11;43;1;0;2;8;7;4;23;49;1;2;3;23;1;0;0;9;13;14;28;18;1;3;6;27;1;0;6;16;2;1;3;30;0;1;3;9;12;9;14;22;0;1;1;7;2;10;4;0;0;6;5;8;0;6;4;17;9;16;9;31;27;30;17;34;97;15;13;26;117;8;6;28;165;9;8;43;137;10;5;44;195;4;2;20;234;0;3618;3617;1815;109;514;59;161;65;23;39;55;201;74;29;69;73;51;148;57;48;28;0;0;1;0;8;14;275;863;1364;1093
22/1/2023;0;2;0;5;0;0;0;0;0;2;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;2;0;26;26;3;0;2;0;0;0;1;0;0;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;21
21/1/2023;0;0;1;18;0;0;0;0;0;0;1;18;0;0;0;0;0;0;1;8;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;3;0;0;0;5;0;0;0;6;0;0;0;1;0;0;0;1;0;0;0;0;0;16;16;10;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;5;4
20/1/2023;62;68;272;1181;0;0;0;0;62;68;272;1181;0;0;0;0;31;22;68;392;4;3;7;48;8;7;55;231;1;1;4;19;2;2;33;51;0;1;10;46;0;0;0;9;0;1;0;17;0;0;4;18;0;3;16;78;2;1;9;21;0;1;3;7;6;15;16;34;3;6;19;86;4;2;8;23;0;1;7;33;0;0;7;43;0;1;5;16;0;1;1;9;1;16;6;0;0;0;2;12;1;1;3;20;12;0;2;16;37;9;4;35;104;8;11;22;104;5;13;15;164;4;11;37;181;5;4;44;219;14;12;70;358;0;3946;3946;1631;128;703;69;182;88;36;81;65;283;72;31;60;189;79;85;99;41;24;0;0;1;1;2;17;272;904;1358;1388
19/1/2023;89;90;250;1180;0;0;0;0;89;90;250;1180;0;0;0;0;33;24;68;341;4;1;0;26;18;9;45;254;0;1;6;45;6;12;43;51;3;9;11;41;0;2;3;15;0;5;2;21;0;3;3;31;1;0;7;66;10;2;7;24;0;0;0;16;2;10;17;30;3;0;2;18;0;0;6;36;5;4;15;70;0;1;6;29;3;2;5;28;1;3;4;38;2;38;30;1;0;6;6;13;0;3;3;17;3;5;7;14;27;8;8;27;73;8;8;25;125;5;6;17;183;5;7;32;170;3;10;51;235;8;5;53;362;0;4529;4529;1804;137;809;132;275;159;32;64;108;228;81;61;49;49;137;126;121;93;64;0;0;0;1;14;28;337;945;1629;1572
18/1/2023;75;58;264;1224;0;0;0;0;75;58;264;1224;0;0;0;0;37;23;67;500;1;0;5;19;8;9;39;217;4;0;4;17;3;4;45;38;1;0;10;38;1;0;1;8;0;0;0;21;0;0;1;27;3;3;20;61;0;2;2;25;0;1;1;15;1;5;23;48;4;7;15;41;3;0;13;38;3;1;5;47;5;3;5;27;0;0;5;15;1;0;3;22;0;5;9;0;0;7;6;7;1;2;0;16;2;10;6;17;41;19;7;36;94;3;5;16;116;7;4;21;195;6;8;46;178;6;5;61;253;10;8;44;343;0;5274;5274;2388;85;843;76;293;91;31;92;133;272;113;54;125;197;102;176;97;53;53;0;0;1;0;9;30;360;1180;1852;1837
17/1/2023;87;77;274;1537;0;0;0;0;87;77;274;1537;0;0;0;0;49;36;87;622;1;0;5;25;17;9;52;286;1;3;8;47;5;3;28;56;2;3;13;74;0;0;2;11;1;1;3;39;0;3;5;25;2;8;14;81;2;1;11;31;0;0;1;14;1;4;11;27;0;0;4;12;1;1;9;57;2;2;6;41;2;3;4;18;1;0;4;24;0;0;7;47;0;7;11;0;0;7;3;19;1;2;1;25;14;10;4;23;34;8;12;38;100;7;10;27;192;8;14;26;252;16;5;36;252;6;9;29;279;16;8;51;413;0;5508;5508;2440;104;960;95;296;130;39;106;83;294;114;60;78;41;218;197;104;72;77;0;0;1;4;18;49;475;1338;1818;1802
16/1/2023;103;54;267;1721;0;0;1;0;103;54;266;1721;0;0;0;0;58;28;83;772;2;0;6;36;21;6;59;337;0;0;1;12;3;5;45;49;2;1;7;58;1;1;0;8;0;0;4;34;0;0;0;12;2;1;8;68;3;0;5;31;0;2;3;18;0;3;18;31;6;0;6;21;0;0;9;19;1;2;4;130;0;1;2;28;1;0;5;38;2;4;2;19;1;7;4;0;0;6;4;7;0;6;0;28;18;9;5;6;45;27;10;22;124;10;4;25;213;13;7;25;288;9;7;48;298;5;7;64;294;11;6;41;436;0;5882;5882;2944;126;958;32;177;132;36;86;61;343;154;78;97;84;90;269;105;66;44;0;0;1;3;19;61;530;1526;1978;1759
15/1/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14/1/2023;1;0;1;11;0;0;0;0;1;0;1;11;0;0;0;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;4;0;7;7;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3
13/1/2023;92;78;313;2050;0;0;0;0;90;76;313;2050;2;2;0;0;43;29;98;809;3;2;14;32;12;10;43;362;0;0;3;8;4;11;37;103;3;0;8;75;0;1;0;10;0;0;7;55;1;0;1;22;8;2;10;92;3;0;14;75;0;0;7;21;4;13;21;74;3;4;16;74;2;1;11;54;2;2;6;43;1;2;4;38;2;0;12;93;0;0;0;10;3;7;11;2;0;8;5;12;1;1;2;18;16;4;3;10;46;15;10;29;140;18;7;31;227;10;7;40;301;4;9;46;300;6;8;44;377;19;16;80;641;0;6174;6174;2796;147;1073;33;217;208;30;125;112;324;216;58;101;170;161;154;95;115;39;0;0;1;2;18;47;445;1463;1955;2233
12/1/2023;182;133;394;2180;0;0;0;0;182;133;394;2180;0;0;0;0;73;42;144;854;15;3;3;56;33;25;73;395;1;2;4;17;6;15;34;51;4;2;10;70;1;0;1;19;6;1;21;84;3;0;3;23;10;2;7;66;4;11;18;99;1;0;3;37;4;6;21;70;2;1;7;18;3;5;7;63;4;3;12;90;4;4;8;55;1;7;8;70;6;2;10;41;7;52;43;0;0;8;12;13;1;7;3;18;21;6;3;18;42;15;7;44;178;17;11;33;254;10;13;35;361;9;16;63;295;15;10;55;383;43;15;115;643;0;6953;6953;3176;131;1371;48;195;180;62;160;120;295;164;100;154;57;230;199;134;99;76;0;1;1;5;30;85;539;1625;2194;2468
11/1/2023;120;103;383;2272;0;0;0;1;120;103;383;2271;0;0;0;0;54;41;123;872;2;3;8;39;22;11;61;400;5;2;5;37;3;7;33;80;0;0;10;59;0;0;2;16;1;0;7;45;2;0;2;32;2;3;8;85;3;5;12;136;4;5;8;54;4;6;35;130;3;6;21;40;1;2;3;36;4;6;12;77;7;3;20;60;2;3;10;43;0;0;3;29;4;5;6;1;0;3;12;12;0;2;2;22;27;8;4;25;47;24;8;30;147;21;11;38;227;12;12;36;340;9;18;47;333;12;12;61;421;23;18;111;724;0;7365;7365;3306;145;1290;54;275;167;55;216;149;332;252;125;166;161;102;277;148;92;52;0;1;0;7;36;90;571;1750;2216;2688
10/1/2023;137;97;399;2587;0;0;0;0;137;97;399;2587;0;0;0;0;84;35;154;1117;1;6;10;61;18;14;63;430;6;1;9;65;0;6;21;74;2;3;13;73;0;0;2;26;2;0;5;38;1;1;7;55;9;6;9;121;1;0;10;73;4;3;15;34;2;11;21;74;4;0;4;34;0;3;22;73;0;2;14;93;0;1;4;53;1;2;12;52;2;3;4;41;0;4;8;0;0;5;10;9;3;5;2;39;27;14;9;32;56;25;10;34;180;11;10;34;267;14;12;52;365;11;11;57;431;15;10;48;456;33;14;93;799;0;8749;8749;4160;225;1570;85;177;161;77;202;157;412;281;63;123;94;309;316;138;83;116;0;0;1;6;31;74;673;2058;2821;3076
9/1/2023;100;72;326;2297;0;0;0;0;100;72;326;2297;0;0;0;0;62;24;127;941;0;2;9;65;14;14;39;334;3;0;5;38;0;3;33;71;0;3;9;47;0;0;0;14;4;1;1;43;1;1;1;39;8;4;14;152;1;2;14;96;2;0;4;28;0;9;23;89;1;1;5;47;0;1;11;45;1;2;8;98;1;0;4;43;1;0;11;60;1;5;8;47;0;7;6;0;0;3;3;12;0;5;2;32;12;12;8;26;64;20;15;39;164;5;3;20;218;16;9;29;357;10;12;51;369;10;10;38;406;12;4;78;707;0;8830;8830;4236;178;1153;68;249;219;82;217;107;574;355;115;168;180;149;378;201;109;92;0;0;1;8;33;65;633;1910;2875;3301
8/1/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7/1/2023;0;0;2;8;0;0;0;0;0;0;2;8;0;0;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;3;0;0;0;2;0;0;1;1;0;11;11;8;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;3
6/1/2023;0;0;3;13;0;0;0;0;0;0;3;13;0;0;0;0;0;0;3;10;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;9;0;58;58;37;0;4;0;0;0;1;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;1;2;6;11;38
5/1/2023;147;151;407;2743;0;0;0;0;147;151;407;2743;0;0;0;0;60;42;144;1101;2;4;7;50;25;24;59;453;7;6;7;49;8;16;51;113;0;0;8;80;5;1;2;11;0;3;2;61;0;3;5;43;5;4;14;130;5;6;11;28;2;0;4;41;5;14;24;125;5;1;5;34;6;10;25;109;3;7;12;130;5;5;14;61;1;4;7;83;0;1;6;41;3;59;42;1;0;5;14;16;2;5;3;46;23;7;2;18;52;13;13;46;160;7;20;37;271;7;12;31;384;15;18;81;443;11;15;58;479;18;12;73;927;0;9655;9655;4455;158;1778;73;278;261;79;219;88;572;116;144;187;76;466;281;199;110;115;1;0;2;6;26;67;661;2042;2915;3926
4/1/2023;107;101;392;2804;0;0;0;1;107;101;392;2803;0;0;0;0;55;39;106;1144;1;0;13;63;15;14;64;473;2;2;5;52;4;9;30;111;1;1;14;44;0;0;1;15;1;1;8;74;0;0;4;49;3;3;26;134;4;4;14;125;1;0;7;35;7;6;25;47;5;12;21;68;2;5;11;90;3;1;19;104;0;1;11;55;3;2;10;74;0;1;3;47;1;7;3;0;0;5;6;10;0;4;3;40;15;10;7;20;67;14;9;30;167;21;6;25;230;10;20;47;410;4;13;58;465;10;12;74;523;22;22;88;925;0;10229;10229;4774;163;1459;72;254;236;126;378;117;715;417;125;141;213;203;373;237;127;99;0;0;1;6;29;88;693;2160;3006;4241
3/1/2023;103;94;403;3113;0;0;0;0;103;94;403;3113;0;0;0;0;52;38;121;1209;4;3;12;75;11;8;43;425;2;2;10;87;1;8;50;119;1;0;16;91;0;0;2;63;0;2;8;104;1;0;5;39;6;3;21;201;4;4;14;147;1;2;7;57;6;6;17;41;5;6;5;46;0;7;32;132;3;2;15;93;1;1;6;60;5;1;13;77;0;1;6;47;2;10;6;0;0;0;8;18;1;7;4;48;25;10;4;27;71;17;21;33;214;8;12;24;327;10;12;45;444;15;12;84;477;6;5;52;507;20;10;72;1047;0;10071;10071;4604;152;1462;112;245;200;92;343;106;737;484;142;104;103;374;279;250;154;126;1;0;1;12;38;98;638;1876;2642;4761
2/1/2023;109;92;298;1968;0;0;0;0;109;92;298;1968;0;0;0;0;52;41;128;995;3;0;5;45;7;8;30;242;1;1;10;40;2;20;31;89;0;5;4;51;0;0;0;7;1;0;2;29;0;0;1;23;22;3;26;108;6;2;10;68;0;0;5;23;5;2;8;25;2;0;3;21;0;7;15;46;2;1;2;49;1;1;5;38;2;1;8;35;1;0;5;34;2;11;6;0;0;6;2;19;3;6;1;37;20;8;7;35;63;22;9;38;149;12;14;21;260;12;12;20;354;10;20;43;286;12;12;38;305;10;9;47;528;0;6966;6966;3311;103;827;102;273;134;74;245;50;525;346;95;77;73;122;212;189;98;110;0;0;2;8;27;80;451;1243;1659;3490
1/1/2023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31/12/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
30/12/2022;24;30;78;649;0;1;0;0;24;29;78;649;0;0;0;0;19;18;54;436;0;0;0;2;4;5;9;94;0;1;1;4;0;0;4;44;0;0;0;0;0;0;0;0;1;1;2;9;0;0;0;1;0;3;1;13;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;4;0;0;0;1;0;0;0;2;0;1;7;31;0;0;0;5;0;0;0;1;0;7;4;0;0;2;3;9;1;0;2;15;12;3;0;4;29;2;4;8;72;10;6;11;87;0;4;11;109;0;4;5;87;0;2;6;95;0;1;9;157;0;1599;1599;1383;3;108;1;9;1;0;10;1;6;3;2;1;9;3;6;47;6;0;0;0;0;2;8;23;105;331;351;778
29/12/2022;100;91;125;1127;0;0;0;0;100;91;125;1127;0;0;0;0;48;28;77;724;0;5;0;0;20;23;39;327;0;1;0;3;2;7;1;6;3;1;2;0;2;0;0;0;0;0;1;11;2;0;0;15;4;2;1;14;3;0;0;0;0;4;0;0;2;4;2;2;1;4;1;5;2;1;0;1;2;1;0;5;0;0;0;1;1;7;1;9;1;1;0;4;9;68;65;3;0;3;8;14;2;1;2;24;29;7;2;8;29;5;3;16;98;5;2;15;123;4;4;12;187;3;5;13;164;1;0;4;165;3;0;16;330;0;2380;2380;2087;0;195;1;12;0;5;36;4;6;3;0;2;8;0;7;8;4;2;0;0;0;1;9;30;156;379;434;1371
28/12/2022;50;64;126;1090;0;0;0;0;50;64;126;1090;0;0;0;0;31;40;67;708;0;1;0;3;7;7;20;155;0;0;0;2;1;4;6;21;0;2;2;13;1;0;4;13;0;1;1;5;2;0;0;2;2;1;2;19;0;0;0;0;0;0;0;3;1;1;0;5;2;0;4;12;0;1;3;5;2;1;10;75;0;4;5;43;0;0;2;5;1;0;0;1;2;7;10;1;0;2;8;8;0;2;4;31;25;1;4;9;34;12;9;20;87;9;11;15;122;6;4;13;178;4;8;8;160;2;5;5;179;5;1;15;304;0;2360;2360;2114;2;131;2;6;10;27;2;3;15;3;0;5;12;2;14;9;2;0;1;0;2;2;14;34;125;346;367;1466
27/12/2022;81;104;249;2272;0;0;0;0;81;104;249;2272;0;0;0;0;39;41;82;851;1;3;11;98;6;8;27;210;0;7;5;79;3;4;6;100;3;3;7;114;0;1;10;47;2;3;7;114;2;1;4;65;8;10;19;107;4;4;20;122;1;2;10;69;2;4;4;22;1;2;7;51;0;4;10;102;2;1;3;19;0;0;2;8;1;1;9;70;3;3;6;24;5;14;19;0;0;13;9;18;3;3;7;43;25;7;8;20;73;18;12;29;171;5;11;27;272;7;13;26;329;3;14;28;373;7;4;17;435;4;7;41;589;0;2778;2778;2374;13;105;4;26;3;2;55;7;32;12;71;6;29;6;10;3;7;13;0;0;1;4;14;21;151;365;395;1827
26/12/2022;24;11;62;535;0;0;0;0;24;11;62;535;0;0;0;0;20;8;47;452;0;0;0;0;1;2;13;61;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;5;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;6;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;7;3;0;0;1;2;4;0;1;0;16;15;1;0;4;22;2;2;10;45;5;0;1;53;3;1;9;66;4;2;5;78;0;1;3;73;0;0;10;183;0;1522;1522;1378;3;63;1;2;2;0;0;1;11;2;40;1;5;4;7;1;1;0;0;0;1;1;6;10;81;169;190;1062
25/12/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
